Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Region,State,City,Sales_Channel,Shipping_Mode,Delivery_Days,Payment_Method,Order_Status,Profit ,,,
O02438,2/18/2025,C0042,P019,2,1750,35,2450,2821.24,West,Telangana,Hyderabad,Mobile App,Express,2,COD,Delivered,-371.24,,,
O02439,12/29/2025,C0113,P029,3,3919,15,9993.45,9171.96,East,Karnataka,Bengaluru,Mobile App,Express,3,Net Banking,Delivered,821.49,,,
O02440,1/9/2025,C0240,P040,1,47953,10,43157.7,40690.64,South,Telangana,Hyderabad,Website,Express,2,Card,Delivered,2467.06,,,
O02441,10/2/2025,C0146,P027,4,42773,10,153982.8,161431.04,East,Karnataka,Bengaluru,Marketplace,Express,1,Card,Delivered,-7448.24,,,
O02442,12/13/2025,C0265,P047,3,25766,5,73433.1,69742.08,West,Telangana,Hyderabad,Website,Same Day,4,COD,Delivered,3691.02,,,
O02443,3/4/2025,C0096,P007,2,36104,10,64987.2,43714.89,North,Telangana,Hyderabad,Website,Standard,2,Card,Delivered,21272.31,,,
O02444,5/10/2025,C0160,P015,4,1550,10,5580,5568.31,South,Telangana,Hyderabad,Website,Standard,5,Card,Cancelled,11.69,,,
O02445,3/13/2025,C0486,P036,5,8506,5,40403.5,30488.63,South,Telangana,Hyderabad,Mobile App,Standard,Not Delivered,Card,Cancelled,9914.87,,,
O02446,3/24/2025,C0098,P009,1,18518,-5,18518,16809.21,West,Telangana,Hyderabad,Mobile App,Same Day,6,COD,Cancelled,1708.79,,,
O02447,1/17/2025,C0453,P027,3,5850,30,12285,12660.79,South,Maharashtra,Mumbai,Mobile App,Express,5,COD,Delivered,-375.79,,,
O02448,3/23/2025,C0446,P021,4,28474,0,113896,100913.02,West,Telangana,Hyderabad,Marketplace,Express,6,UPI,Delivered,12982.98,,,
O02449,3/14/2025,C0281,P008,1,26597,0,26597,24729.64,West,Telangana,Hyderabad,Mobile App,Standard,6,UPI,Delivered,1867.36,,,
O02450,12/1/2025,C0491,P034,2,36841,30,51577.4,60206.99,North,Karnataka,Bengaluru,Mobile App,Express,6,Card,Cancelled,-8629.59,,,
O02451,5/10/2025,C0339,P009,1,17351,-5,17351,11773.46,East,Telangana,Hyderabad,Website,Standard,3,Card,Delivered,5577.54,,,
O02452,20/02/2025,C0227,P021,5,26542,35,92897,117143.18,North,Karnataka,Bengaluru,Mobile App,Standard,6,COD,Delivered,-24246.18,,,
O02453,31/05/2025,C0059,P012,3,41009,30,86118.9,87163.31,West,Telangana,Hyderabad,Website,Standard,4,Card,Delivered,-1044.41,,,
O02454,12/2/2025,C0298,P049,5,40947,35,143314.5,164493.34,East,Maharashtra,Mumbai,Marketplace,Express,6,Card,Delivered,-21178.84,,,
O02455,10/9/2025,C0232,P048,1,5765,20,4612,4435.02,North,Telangana,Hyderabad,Mobile App,Standard,2,UPI,Cancelled,176.98,,,
O02456,2/24/2025,C0345,P038,3,12162,0,36486,29208.54,North,Telangana,Hyderabad,Mobile App,Express,3,COD,Cancelled,7277.46,,,
O02457,7/22/2025,C0445,P046,5,12220,5,58045,54253.06,North,Maharashtra,Pune,Mobile App,Standard,6,COD,Cancelled,3791.94,,,
O02458,8/26/2025,C0319,P007,1,543,0,543,357.56,West,Telangana,Hyderabad,Mobile App,Express,7,UPI,Delivered,185.44,,,
O02459,1/15/2025,C0163,P036,4,46095,5,175161,146505.9,East,Telangana,Hyderabad,Website,Standard,2,Net Banking,Cancelled,28655.1,,,
O02460,6/13/2025,C0239,P009,1,20136,0,20136,16809.51,West,Telangana,Hyderabad,Mobile App,Express,6,Net Banking,Delivered,3326.49,,,
O02461,20/11/2025,C0187,P033,4,25420,10,91512,86428.68,West,Maharashtra,Pune,Website,Express,3,COD,Delivered,5083.32,,,
O02462,9/10/2025,C0211,P048,2,2847,15,4839.9,5106.06,North,Telangana,Hyderabad,Mobile App,Express,7,Card,Delivered,-266.16,,,
O02463,7/11/2025,C0313,P038,1,13257,5,12594.15,8692.66,West,Maharashtra,Mumbai,Website,Express,1,COD,Delivered,3901.49,,,
O02464,11/5/2025,C0117,P048,5,44481,20,177924,176432.81,West,Telangana,Hyderabad,Mobile App,Standard,3,Card,Cancelled,1491.19,,,
O02465,1/2/2025,C0345,P034,1,11647,-5,11647,10179.89,North,Maharashtra,Pune,Marketplace,Express,6,Card,Delivered,1467.11,,,
O02466,4/6/2025,C0280,P041,3,5581,10,15068.7,12857.02,South,Telangana,Hyderabad,Website,Standard,6,Card,Cancelled,2211.68,,,
O02467,3/3/2025,C0352,P043,5,48355,35,169242.5,160312.97,North,Telangana,Hyderabad,Marketplace,Express,6,Card,Delivered,8929.53,,,
O02468,5/12/2025,C0065,P001,4,28558,25,85674,88245.41,South,Karnataka,Bengaluru,Website,Express,6,Card,Delivered,-2571.41,,,
O02469,5/5/2025,C0027,P008,5,5656,0,28280,22028.82,East,Telangana,Hyderabad,Mobile App,Standard,2,Card,Delivered,6251.18,,,
O02470,7/25/2025,C0188,P007,2,45372,10,81669.6,78668.2,South,Telangana,Hyderabad,Mobile App,Standard,2,UPI,Delivered,3001.4,,,
O02471,7/31/2025,C0070,P006,3,42293,35,88815.3,113366.57,North,Maharashtra,Mumbai,Mobile App,Standard,6,UPI,Cancelled,-24551.27,,,
O02472,12/23/2025,C0393,P014,5,38386,-5,191930,133993.42,West,Telangana,Hyderabad,Mobile App,Express,5,COD,Delivered,57936.58,,,
O02473,4/18/2025,C0297,P023,4,19173,10,69022.8,70117.11,North,Telangana,Hyderabad,Mobile App,Express,1,UPI,Delivered,-1094.31,,,
O02474,10/7/2025,C0340,P039,3,13925,0,41775,33087.47,South,Telangana,Hyderabad,Mobile App,Standard,2,Card,Cancelled,8687.53,,,
O02475,10/1/2025,C0043,P042,2,35416,10,63748.8,46430.3,West,Telangana,Hyderabad,Website,Express,3,UPI,Delivered,17318.5,,,
O02476,29/11/2025,C0080,P017,5,44379,0,221895,154351.49,North,Telangana,Hyderabad,Mobile App,Express,4,COD,Cancelled,67543.51,,,
O02477,12/9/2025,C0339,P025,5,48669,20,194676,156600.79,North,Telangana,Hyderabad,Marketplace,Standard,7,Card,Cancelled,38075.21,,,
O02478,9/25/2025,C0147,P020,3,6629,0,19887,12294.04,East,Telangana,Hyderabad,Marketplace,Standard,4,Net Banking,Delivered,7592.96,,,
O02479,8/22/2025,C0500,P023,3,8912,25,20052,22956.01,North,Telangana,Hyderabad,Mobile App,Express,6,Net Banking,Delivered,-2904.01,,,
O02480,28/03/2025,C0219,P031,5,11954,10,53793,49822.46,East,Maharashtra,Pune,Mobile App,Same Day,7,Net Banking,Delivered,3970.54,,,
O02481,6/29/2025,C0195,P004,1,18899,5,17954.05,12975.79,South,Karnataka,Bengaluru,Marketplace,Standard,1,Card,Delivered,4978.26,,,
O02482,4/13/2025,C0310,P045,3,30734,25,69151.5,72282.32,North,Telangana,Hyderabad,Mobile App,Express,1,Net Banking,Delivered,-3130.82,,,
O02483,7/3/2025,C0014,P006,2,42742,5,81209.8,61425.94,East,Maharashtra,Pune,Mobile App,Express,2,Net Banking,Delivered,19783.86,,,
O02484,2/20/2025,C0194,P008,4,38868,10,139924.8,100372.29,East,Telangana,Hyderabad,Mobile App,Standard,6,UPI,Delivered,39552.51,,,
O02485,18/02/2025,C0424,P049,2,36050,15,61285,53582.24,North,Karnataka,Bengaluru,Marketplace,Standard,7,Card,Delivered,7702.76,,,
O02486,5/20/2025,C0146,P024,4,13370,-5,53480,43644.78,North,Maharashtra,Mumbai,Website,Standard,6,COD,Cancelled,9835.22,,,
O02487,27/04/2025,C0343,P028,1,37895,20,30316,26596.06,North,Telangana,Hyderabad,Website,Express,3,COD,Delivered,3719.94,,,
O02488,8/30/2025,C0356,P014,2,42826,0,85652,76368.72,East,Maharashtra,Mumbai,Mobile App,Express,7,Card,Delivered,9283.28,,,
O02489,7/6/2025,C0256,P017,3,8316,15,21205.8,18666.25,East,Karnataka,Bengaluru,Mobile App,Standard,7,COD,Delivered,2539.55,,,
O02490,21/04/2025,C0420,P019,3,31191,0,93573,65906.23,South,Telangana,Hyderabad,Marketplace,Standard,2,COD,Delivered,27666.77,,,
O02491,29/03/2025,Unknown,P011,2,41095,30,57533,59552.79,West,Telangana,Hyderabad,Website,Express,3,UPI,Delivered,-2019.79,,,
O02492,1/31/2025,C0363,P024,4,8367,10,30121.2,20863.86,North,Telangana,Hyderabad,Marketplace,Express,2,Card,Delivered,9257.34,,,
O02493,14/04/2025,C0029,P027,1,1603,35,1122.1,1519.81,East,Telangana,Hyderabad,Website,Express,6,Net Banking,Cancelled,-397.71,,,
O02494,3/18/2025,C0494,P041,2,14433,5,27422.7,18721.04,North,Maharashtra,Mumbai,Mobile App,Standard,5,Net Banking,Delivered,8701.66,,,
O02495,9/4/2025,C0175,P013,3,18893,10,51011.1,35274.37,East,Telangana,Hyderabad,Marketplace,Standard,4,UPI,Delivered,15736.73,,,
O02496,9/23/2025,C0473,P009,1,14521,5,13794.95,13313.63,South,Telangana,Hyderabad,Mobile App,Standard,6,Card,Delivered,481.32,,,
O02497,7/26/2025,C0074,P041,1,25848,30,18093.6,24347.89,West,Maharashtra,Pune,Marketplace,Express,5,UPI,Cancelled,-6254.29,,,
O02498,8/10/2025,C0061,P001,2,37761,-5,75522,71537.35,East,Karnataka,Bengaluru,Website,Standard,3,Card,Delivered,3984.65,,,
O02499,4/4/2025,C0156,P038,1,4543,15,3861.55,3650.61,East,Maharashtra,Pune,Marketplace,Express,1,Card,Cancelled,210.94,,,
O02500,1/7/2025,C0148,P046,2,2007,-5,4014,2984.39,North,Telangana,Hyderabad,Website,Same Day,3,Card,Delivered,1029.61,,,
O02501,6/25/2025,C0085,P023,2,44093,0,88186,59359.54,East,Telangana,Hyderabad,Marketplace,Express,2,Net Banking,Delivered,28826.46,,,
O02502,5/4/2025,C0274,P012,3,27824,30,58430.4,77547.47,West,Karnataka,Bengaluru,Mobile App,Standard,4,Card,Delivered,-19117.07,,,
O02503,12/18/2025,C0257,P039,5,43532,35,152362,150125.74,North,Karnataka,Bengaluru,Mobile App,Express,4,Card,Delivered,2236.26,,,
O02504,1/5/2025,C0224,P027,4,20442,10,73591.2,66050.8,North,Telangana,Hyderabad,Website,Standard,2,UPI,Delivered,7540.4,,,
O02505,8/10/2025,C0500,P045,4,46381,15,157695.4,112579.46,North,Telangana,Hyderabad,Mobile App,Express,2,Card,Delivered,45115.94,,,
O02506,6/10/2025,C0191,P023,2,48243,25,72364.5,91043.81,East,Telangana,Hyderabad,Marketplace,Express,7,Card,Cancelled,-18679.31,,,
O02507,31/07/2025,C0215,P042,5,46033,30,161115.5,159361.9,North,Telangana,Hyderabad,Website,Standard,2,Card,Cancelled,1753.6,,,
O02508,7/9/2025,C0175,P035,1,2709,0,2709,1734.8,North,Maharashtra,Mumbai,Website,Standard,1,Net Banking,Delivered,974.2,,,
O02509,7/3/2025,C0182,P011,2,9978,0,19956,14200.9,East,Telangana,Hyderabad,Mobile App,Express,4,COD,Cancelled,5755.1,,,
O02510,3/31/2025,C0421,P050,1,11155,5,10597.25,10512.47,East,Maharashtra,Mumbai,Marketplace,Express,5,Card,Delivered,84.78,,,
O02511,20/10/2025,C0334,P025,1,14874,10,13386.6,11077.27,West,Telangana,Hyderabad,Mobile App,Standard,1,UPI,Delivered,2309.33,,,
O02512,14/02/2025,C0131,P033,1,44639,-5,44639,37746.29,East,Telangana,Hyderabad,Mobile App,Express,1,COD,Delivered,6892.71,,,
O02513,9/12/2025,C0032,P026,1,3138,5,2981.1,2539.44,North,Telangana,Hyderabad,Mobile App,Express,7,COD,Cancelled,441.66,,,
O02514,1/5/2025,Unknown,P024,3,4558,30,9571.8,11211.85,North,Telangana,Hyderabad,Mobile App,Express,5,Net Banking,Cancelled,-1640.05,,,
O02515,9/16/2025,C0020,P044,5,31548,0,157740,134069.7,South,Telangana,Hyderabad,Mobile App,Express,3,UPI,Delivered,23670.3,,,
O02516,2/1/2025,C0102,P017,5,32643,5,155054.25,121528.93,East,Maharashtra,Pune,Website,Express,7,Net Banking,Delivered,33525.32,,,
O02517,2/25/2025,C0424,P009,2,26620,10,47916,34689.97,East,Karnataka,Bengaluru,Website,Same Day,7,Net Banking,Delivered,13226.03,,,
O02518,10/4/2025,C0387,P036,2,22829,0,45658,42286.66,West,Telangana,Hyderabad,Marketplace,Standard,4,Card,Delivered,3371.34,,,
O02519,9/4/2025,C0057,P043,1,39262,25,29446.5,35627.75,North,Karnataka,Bengaluru,Website,Same Day,5,COD,Cancelled,-6181.25,,,
O02520,11/8/2025,C0126,P005,3,17932,5,51106.2,36766.54,West,Karnataka,Bengaluru,Mobile App,Same Day,4,Net Banking,Cancelled,14339.66,,,
O02521,7/7/2025,C0254,P011,2,22573,15,38374.1,33717.36,East,Telangana,Hyderabad,Mobile App,Standard,6,Card,Cancelled,4656.74,,,
O02522,26/12/2025,C0064,P036,2,15427,15,26225.9,24550.04,North,Telangana,Hyderabad,Website,Same Day,3,Card,Delivered,1675.86,,,
O02523,31/01/2025,C0448,P020,1,32595,20,26076,29110.05,South,Maharashtra,Mumbai,Marketplace,Standard,4,Net Banking,Delivered,-3034.05,,,
O02524,10/2/2025,C0246,P043,4,31800,25,95400,92950.42,East,Karnataka,Bengaluru,Mobile App,Express,4,Card,Delivered,2449.58,,,
O02525,15/07/2025,C0242,P023,2,41248,30,57747.2,68035.87,East,Telangana,Hyderabad,Mobile App,Express,2,Card,Delivered,-10288.67,,,
O02526,8/27/2025,C0278,P045,1,534,20,427.2,366.02,North,Telangana,Hyderabad,Website,Same Day,6,COD,Delivered,61.18,,,
O02527,3/3/2025,C0372,P016,1,25620,0,25620,17754.61,South,Telangana,Hyderabad,Mobile App,Express,4,Card,Delivered,7865.39,,,
O02528,12/11/2025,C0467,P033,1,10827,5,10285.65,7071.7,South,Karnataka,Bengaluru,Mobile App,Express,5,UPI,Delivered,3213.95,,,
O02529,1/2/2025,C0401,P026,3,23426,20,56222.4,59799.71,North,Maharashtra,Mumbai,Website,Same Day,6,Card,Delivered,-3577.31,,,
O02530,17/01/2025,C0500,P016,1,26903,35,18832.1,21060.8,West,Telangana,Hyderabad,Mobile App,Express,3,Card,Delivered,-2228.7,,,
O02531,9/14/2025,C0199,P042,5,27119,20,108476,124734.81,North,Telangana,Hyderabad,Website,Same Day,3,Net Banking,Delivered,-16258.81,,,
O02532,4/14/2025,C0269,P017,5,48253,15,205075.25,194944.63,East,Telangana,Hyderabad,Website,Express,7,Card,Delivered,10130.62,,,
O02533,9/6/2025,C0104,P030,1,20244,10,18219.6,14639.08,South,Telangana,Hyderabad,Mobile App,Express,6,Net Banking,Cancelled,3580.52,,,
O02534,8/30/2025,C0358,P016,5,5222,20,20888,17700.65,East,Telangana,Hyderabad,Website,Express,3,COD,Cancelled,3187.35,,,
O01094,11/25/2025,C0265,P011,4,38119,25,114357,115573.3,East,Maharashtra,Mumbai,Mobile App,Standard,1,Net Banking,Delivered,-1216.3,,,
O02536,10/18/2025,C0365,P007,2,21048,10,37886.4,37551.01,East,Karnataka,Bengaluru,Website,Express,7,Net Banking,Delivered,335.39,,,
O02537,25/01/2025,C0481,P020,3,1200,30,2520,2381.56,South,Telangana,Hyderabad,Marketplace,Express,7,Card,Delivered,138.44,,,
O02538,10/18/2025,C0426,P032,5,27668,30,96838,122695.43,West,Telangana,Hyderabad,Marketplace,Express,6,Net Banking,Cancelled,-25857.43,,,
O02539,9/2/2025,C0241,P037,1,45201,20,36160.8,40986.13,East,Karnataka,Bengaluru,Mobile App,Express,3,Card,Cancelled,-4825.33,,,
O02540,4/3/2025,C0070,P034,4,1042,25,3126,3721.67,South,Telangana,Hyderabad,Website,Express,7,COD,Delivered,-595.67,,,
O02541,12/3/2025,C0401,P041,1,4289,5,4074.55,3754.76,East,Telangana,Hyderabad,Website,Express,7,Card,Delivered,319.79,,,
O02542,11/21/2025,C0348,P041,3,20013,20,48031.2,52812.42,South,Telangana,Hyderabad,Website,Express,3,Card,Delivered,-4781.22,,,
O02543,1/16/2025,C0358,P005,3,36122,0,108366,89612.54,West,Telangana,Hyderabad,Marketplace,Standard,6,COD,Delivered,18753.46,,,
O02544,5/6/2025,C0224,P030,3,15939,35,33471.9,34643.11,East,Telangana,Hyderabad,Marketplace,Express,4,Card,Cancelled,-1171.21,,,
O02545,2/18/2025,C0210,P032,1,30809,0,30809,28032.01,East,Telangana,Hyderabad,Mobile App,Express,3,COD,Cancelled,2776.99,,,
O02546,11/26/2025,C0135,P014,2,26018,5,49434.2,42280.17,North,Karnataka,Bengaluru,Mobile App,Express,4,Card,Delivered,7154.03,,,
O02547,4/4/2025,C0037,P039,1,5575,0,5575,5187.04,West,Telangana,Hyderabad,Website,Express,4,Net Banking,Delivered,387.96,,,
O02548,4/18/2025,C0219,P004,2,32686,10,58834.8,59159.51,East,Telangana,Hyderabad,Mobile App,Same Day,7,Card,Cancelled,-324.71,,,
O02549,11/5/2025,C0463,P039,2,15119,15,25702.3,18499.67,West,Telangana,Hyderabad,Website,Standard,1,Net Banking,Cancelled,7202.63,,,
O02550,11/23/2025,C0101,P029,5,22511,0,112555,86037.28,North,Karnataka,Bengaluru,Marketplace,Express,7,Net Banking,Delivered,26517.72,,,
O02551,4/6/2025,C0129,P010,4,30891,0,123564,95579.27,East,Telangana,Hyderabad,Website,Standard,4,COD,Cancelled,27984.73,,,
O02552,6/8/2025,C0304,P020,3,38933,15,99279.15,87362.34,North,Maharashtra,Pune,Mobile App,Express,4,COD,Delivered,11916.81,,,
O02553,6/12/2025,C0390,P050,3,19271,30,40469.1,35160.83,South,Karnataka,Bengaluru,Website,Standard,1,Card,Cancelled,5308.27,,,
O02554,10/10/2025,C0292,P024,1,48201,25,36150.75,37313.27,South,Telangana,Hyderabad,Marketplace,Standard,1,Card,Delivered,-1162.52,,,
O02555,7/28/2025,C0373,P006,2,32071,25,48106.5,42625.67,North,Telangana,Hyderabad,Marketplace,Same Day,4,Net Banking,Delivered,5480.83,,,
O02556,21/05/2025,C0455,P023,1,31190,35,21833,24037.82,South,Telangana,Hyderabad,Website,Standard,1,Card,Delivered,-2204.82,,,
O02557,12/28/2025,C0061,P024,2,38550,0,77100,60605.97,East,Telangana,Hyderabad,Website,Express,3,Card,Delivered,16494.03,,,
O02558,12/7/2025,C0341,P002,3,6601,35,13862.1,15378.27,West,Telangana,Hyderabad,Marketplace,Same Day,7,Net Banking,Delivered,-1516.17,,,
O02559,6/21/2025,C0137,P042,2,2630,-5,5260,4954.87,West,Telangana,Hyderabad,Mobile App,Same Day,6,UPI,Delivered,305.13,,,
O02560,10/10/2025,C0058,P018,3,19333,25,43499.25,41513.58,North,Telangana,Hyderabad,Mobile App,Express,1,Net Banking,Delivered,1985.67,,,
O02561,10/28/2025,C0022,P028,3,49715,30,104401.5,101118.44,East,Telangana,Hyderabad,Mobile App,Same Day,4,Card,Delivered,3283.06,,,
O02562,7/29/2025,C0179,P039,3,43446,-5,130338,85934.12,South,Telangana,Hyderabad,Mobile App,Standard,4,Net Banking,Delivered,44403.88,,,
O02563,12/16/2025,C0225,P041,3,8002,25,18004.5,17460.77,East,Telangana,Hyderabad,Mobile App,Express,3,Net Banking,Delivered,543.73,,,
O02564,6/1/2025,C0329,P038,5,25223,30,88280.5,96772.2,South,Maharashtra,Pune,Mobile App,Express,3,Card,Delivered,-8491.7,,,
O02565,1/18/2025,C0345,P031,2,43033,5,81762.7,67952.18,South,Telangana,Hyderabad,Marketplace,Standard,1,Net Banking,Cancelled,13810.52,,,
O02566,29/11/2025,C0278,P023,2,42150,0,84300,68476.96,East,Telangana,Hyderabad,Website,Same Day,3,COD,Delivered,15823.04,,,
O02567,23/10/2025,C0216,P033,4,29785,25,89355,83081.14,North,Maharashtra,Mumbai,Website,Standard,6,Card,Delivered,6273.86,,,
O02568,3/12/2025,C0426,P009,5,36658,20,146632,113559.7,South,Maharashtra,Pune,Mobile App,Express,3,UPI,Delivered,33072.3,,,
O02569,10/5/2025,C0444,P015,5,19388,5,92093,75632.09,West,Maharashtra,Pune,Mobile App,Express,3,UPI,Delivered,16460.91,,,
O02570,11/24/2025,C0393,P029,4,20563,25,61689,74835.55,East,Telangana,Hyderabad,Marketplace,Express,Not Delivered,UPI,Cancelled,-13146.55,,,
O02571,10/2/2025,C0026,P035,2,37185,15,63214.5,53464.34,North,Telangana,Hyderabad,Mobile App,Standard,4,COD,Delivered,9750.16,,,
O02572,10/8/2025,C0375,P013,1,27512,0,27512,22457.52,South,Telangana,Hyderabad,Marketplace,Express,3,Net Banking,Cancelled,5054.48,,,
O00237,22/04/2025,C0368,P036,2,17688,0,35376,27991.24,South,Karnataka,Bengaluru,Website,Standard,3,Net Banking,Cancelled,7384.76,,,
O02574,3/10/2025,Unknown,P028,5,48073,0,240365,182728.02,East,Telangana,Hyderabad,Website,Express,7,Card,Delivered,57636.98,,,
O02575,4/21/2025,Unknown,P002,5,46967,35,164384.5,213029.93,North,Telangana,Hyderabad,Website,Express,2,UPI,Cancelled,-48645.43,,,
O02576,12/26/2025,C0243,P038,4,7491,30,20974.8,20674.49,North,Telangana,Hyderabad,Website,Same Day,2,COD,Delivered,300.31,,,
O02577,8/29/2025,C0350,P035,2,11299,15,19208.3,14510.23,South,Karnataka,Bengaluru,Mobile App,Express,Not Delivered,Card,Cancelled,4698.07,,,
O02578,4/17/2025,C0027,P010,4,12890,10,46404,46430.92,South,Telangana,Hyderabad,Marketplace,Express,1,UPI,Cancelled,-26.92,,,
O02579,10/11/2025,C0425,P038,1,10514,0,10514,6629.62,North,Telangana,Hyderabad,Marketplace,Standard,5,COD,Delivered,3884.38,,,
O01935,5/1/2025,C0241,P035,1,35213,25,26409.75,30936.5,South,Telangana,Hyderabad,Marketplace,Express,5,Card,Cancelled,-4526.75,,,
O02581,6/1/2025,C0321,P035,1,32974,20,26379.2,29425.74,North,Telangana,Hyderabad,Mobile App,Express,7,Card,Delivered,-3046.54,,,
O02582,16/08/2025,C0002,P008,2,10729,10,19312.2,16368.85,East,Telangana,Hyderabad,Website,Express,3,UPI,Delivered,2943.35,,,
O01281,10/16/2025,C0174,P032,4,46193,0,184772,140685.81,West,Telangana,Hyderabad,Mobile App,Express,4,Card,Delivered,44086.19,,,
O02584,10/9/2025,C0420,P049,4,24953,25,74859,89365.69,West,Telangana,Hyderabad,Mobile App,Standard,3,COD,Delivered,-14506.69,,,
O02585,5/4/2025,C0145,P016,5,3408,10,15336,15060.42,North,Telangana,Hyderabad,Mobile App,Express,5,Card,Delivered,275.58,,,
O02586,9/9/2025,C0399,P047,2,2498,10,4496.4,4532.74,West,Telangana,Hyderabad,Marketplace,Express,5,Card,Cancelled,-36.34,,,
O02587,26/05/2025,C0139,P028,4,23297,15,79209.8,69943.55,West,Telangana,Hyderabad,Mobile App,Standard,1,Card,Delivered,9266.25,,,
O02588,3/2/2025,C0082,P020,4,14011,0,56044,34653.95,North,Telangana,Hyderabad,Marketplace,Express,4,COD,Delivered,21390.05,,,
O02589,7/13/2025,C0361,P037,2,38394,10,69109.2,68484.1,South,Telangana,Hyderabad,Website,Same Day,4,COD,Delivered,625.1,,,
O02590,7/22/2025,C0406,P027,3,8814,10,23797.8,24213.48,South,Telangana,Hyderabad,Marketplace,Standard,4,Net Banking,Delivered,-415.68,,,
O02591,12/28/2025,C0429,P019,4,21664,15,73657.6,58554,West,Maharashtra,Mumbai,Mobile App,Express,1,COD,Cancelled,15103.6,,,
O02592,11/11/2025,C0235,P006,4,42892,30,120097.6,107607.83,West,Telangana,Hyderabad,Website,Standard,6,Net Banking,Delivered,12489.77,,,
O02593,2/10/2025,C0270,P039,4,20381,20,65219.2,69053.56,East,Telangana,Hyderabad,Website,Standard,5,Card,Delivered,-3834.36,,,
O02594,27/01/2025,C0095,P039,4,40714,20,130284.8,111086.38,East,Telangana,Hyderabad,Marketplace,Standard,6,Card,Cancelled,19198.42,,,
O02595,9/4/2025,C0186,P027,5,18412,0,92060,75313.86,East,Maharashtra,Pune,Mobile App,Express,3,Card,Delivered,16746.14,,,
O02596,24/08/2025,C0426,P022,3,19155,30,40225.5,42019.46,West,Telangana,Hyderabad,Mobile App,Standard,Not Delivered,COD,Cancelled,-1793.96,,,
O02597,2/1/2025,C0123,P028,3,37017,35,77735.7,67540.16,South,Telangana,Hyderabad,Website,Express,7,COD,Delivered,10195.54,,,
O02598,19/10/2025,C0448,P025,4,20869,-5,83476,79063.45,North,Maharashtra,Pune,Mobile App,Express,2,COD,Delivered,4412.55,,,
O02599,5/16/2025,C0180,P013,1,48783,35,34148.1,36684.76,West,Maharashtra,Mumbai,Website,Standard,5,Card,Cancelled,-2536.66,,,
O02600,9/2/2025,C0056,P037,2,49638,0,99276,86918.53,East,Karnataka,Bengaluru,Marketplace,Same Day,5,COD,Cancelled,12357.47,,,
O02601,23/07/2025,C0262,P037,2,25287,20,40459.2,37171.13,North,Telangana,Hyderabad,Website,Express,4,Card,Delivered,3288.07,,,
O02602,3/5/2025,C0254,P037,2,25962,10,46731.6,47575.65,West,Maharashtra,Mumbai,Website,Express,5,COD,Cancelled,-844.05,,,
O02603,3/9/2025,C0473,P029,4,14846,0,59384,42020.45,East,Telangana,Hyderabad,Mobile App,Same Day,7,UPI,Delivered,17363.55,,,
